item_id,store_id,department_info,cost_to_pay
1503235,446063,82,1.48
1503236,446063,82,1.22
1503237,BLANK,BLANK,1.02
1503240,446063,95,16.15
1503241,446063,92,10.07
1503242,BLANK,BLANK,9.77
1503243,BLANK,BLANK,2.12
1503244,967539,0092,2.9
1503245,446063,95,9.88
1503246,BLANK,BLANK,12.26
1503250,BLANK,BLANK,165.17
1503251,446063,82,1.17
1503252,BLANK,BLANK,240.0
1503253,925693,0046,11.63
1503254,BLANK,BLANK,0.04
1503256,925693,02,23.52
1503257,3002720,BLANK,14.6
1503258,BLANK,BLANK,0.19
1503259,925693,0046,101.52
1503260,BLANK,BLANK,12.56
1503262,BLANK,BLANK,0.2
1503263,BLANK,BLANK,30.24
1503264,446063,95,8.63
1503265,BLANK,BLANK,127.8
1503267,BLANK,BLANK,4.44
1503268,925693,0002,7.03
1503269,446063,92,58.92
1503270,446063,82,1.68
1503271,475570,HAICJ,3.76
1503272,BLANK,BLANK,196.98
1503273,BLANK,BLANK,25.66
1503274,BLANK,BLANK,0.48
1503276,446063,92,5.52
1503279,446063,92,30.24
1503280,446063,BLANK,33.99
1503281,446063,95,28.8
1503282,925693,0046,134.52
1503283,BLANK,BLANK,25.04
1503284,967539,92,10.02
1503285,967539,92,120.24
1503286,446063,BLANK,13.02
1503289,967539,0092,214.14
1503291,446063,82,2.42
1503292,446063,79,90.6
1503293,BLANK,BLANK,4.66
1503294,BLANK,BLANK,0.2
1503295,446063,95,8.33
1503296,925693,02,1.44
1503299,BLANK,BLANK,41.56
1503300,BLANK,BLANK,0.84
1503302,925693,02,1.44
1503304,BLANK,BLANK,50.0
1503305,446063,95,10.89
1503306,BLANK,BLANK,93.6
1503307,3002720,BLANK,69.72
1503308,446063,95,8.18
1503310,BLANK,BLANK,0.1
1503311,BLANK,BLANK,152.37
1503313,BLANK,BLANK,4.7
1503314,BLANK,BLANK,38.1
1503315,925693,79,19.5
1503317,446063,95,18.9
1503318,1091746,0261,46.2
1503319,446063,82,2.57
1503320,BLANK,BLANK,0.32
1503321,BLANK,BLANK,90.72
1503322,BLANK,BLANK,194.4
1503323,BLANK,BLANK,2.55
1503324,446063,82,1.3
1503325,BLANK,BLANK,231.12
1503326,BLANK,BLANK,5.32
1503327,967539,92,30.3
1503330,446063,92,77.68
1503331,446063,79,3.77
1503666,BLANK,BLANK,26.73
1503667,BLANK,BLANK,181.39
1503670,BLANK,BLANK,176.64
1503708,BLANK,BLANK,37.69
1503710,02018312,BLANK,29.72
1503711,BLANK,BLANK,129.01
1503712,3002720,BLANK,38.62
1503713,3002720,BLANK,64.78
1503714,446063,95,13.64
1503715,3002720,BLANK,77.22
1503719,3002720,BLANK,70.05
1503722,BLANK,BLANK,7.66
1503723,BLANK,BLANK,32.21
1503726,446063,82,1.78
1503727,3002720,BLANK,52.83
1503728,BLANK,BLANK,146.12
1503730,BLANK,BLANK,130.86
1503731,02018312,BLANK,87.87
1503736,02018314,BLANK,57.02
1503737,02018314,BLANK,8.15
1503738,BLANK,BLANK,106.28
1503739,475570,BNNV9,70.0
1503744,BLANK,BLANK,25.17
1503746,013875,BLANK,5.98
1503747,BLANK,BLANK,88.2
1503748,3002720,BLANK,47.4
1503749,BLANK,BLANK,150.0
1503751,3002720,BLANK,73.2
1503755,3002720,BLANK,8.06
1503756,BLANK,BLANK,14.27
1503757,967539,92,50.46
1503758,019216,BLANK,101.83
1503759,3002720,BLANK,63.2
1503760,BLANK,BLANK,0.41
1503761,BLANK,BLANK,16.27
1503762,019216,BLANK,60.9
1503763,BLANK,BLANK,40.5
1503765,446063,95,10.69
1503767,BLANK,BLANK,44.66
1503768,3002720,BLANK,93.22
1503770,02018314,BLANK,52.92
1503772,446063,95,8.22
1503774,BLANK,BLANK,13.02
1503778,3002720,BLANK,69.1
1503782,BLANK,BLANK,9.42
1503783,3002720,BLANK,54.87
1503785,BLANK,BLANK,148.73
1503786,BLANK,BLANK,19.26
1503787,BLANK,BLANK,3.11
1503789,3002720,BLANK,61.62
1503792,BLANK,BLANK,50.95
1503793,BLANK,BLANK,30.14
1503795,BLANK,BLANK,127.05
1503798,3002720,BLANK,90.57
1503799,BLANK,BLANK,50.04
1503800,BLANK,BLANK,100.0
1503802,446063,95,8.42
1503804,02018312,BLANK,2.06
1503807,3002720,BLANK,40.5
1503808,3002720,BLANK,63.91
1503810,1236844,0037,91.44
1503811,BLANK,BLANK,52.56
1503812,BLANK,BLANK,55.59
1503813,BLANK,BLANK,0.24
1503815,BLANK,BLANK,64.92
1503816,1236844,0037,124.44
1503817,BLANK,BLANK,82.16
1503818,BLANK,BLANK,0.84
1503819,446063,95,15.56
1503820,BLANK,BLANK,86.18
1503822,3002720,BLANK,65.28
1503823,3002720,BLANK,71.1
1503825,BLANK,BLANK,44.82
1503826,3002720,BLANK,58.08
1503829,BLANK,BLANK,116.6
1503830,BLANK,BLANK,12.17
1503832,3002720,BLANK,51.47
1503834,BLANK,BLANK,120.53
1503837,446063,82,2.95
1503840,3002720,BLANK,77.42
1503841,BLANK,BLANK,1.96
1503844,BLANK,BLANK,68.01
1503846,BLANK,BLANK,61.06
1503847,446063,BLANK,2.63
1503849,446063,82,1.2
1503851,013875,BLANK,12.7
1503853,BLANK,BLANK,7.85
1503854,3002720,BLANK,28.45
1503855,BLANK,BLANK,241.15
1503856,013875,BLANK,26.4
1503857,BLANK,BLANK,0.52
1503862,02018315,BLANK,103.66
1503864,BLANK,BLANK,11.09
1503867,BLANK,BLANK,150.0
1503868,BLANK,BLANK,4.92
1503870,446063,92,64.98
1503872,013875,BLANK,2.53
1503874,BLANK,BLANK,138.02
1503875,BLANK,BLANK,8.51
1503877,3002720,BLANK,84.9
1503879,013875,BLANK,1.38
1503880,02018315,BLANK,11.66
1503881,02018314,BLANK,125.19
1503882,3002720,BLANK,4.34
1503883,475570,BNNV9,49.5
1503885,BLANK,BLANK,1.96
1503887,013875,BLANK,45.8
1503888,BLANK,BLANK,11.08
1503891,475570,BNNV9,35.44
1503893,446063,BLANK,13.09
1503894,BLANK,BLANK,10.06
1503897,013875,BLANK,85.8
1503901,BLANK,BLANK,28.63
1503902,013875,BLANK,13.8
1503903,013875,BLANK,74.25
1503906,BLANK,BLANK,113.12
1503907,3002720,BLANK,44.24
1503908,BLANK,BLANK,81.98
1503910,BLANK,BLANK,79.38
1503913,3002720,BLANK,77.42
1503914,013875,BLANK,25.2
1503916,BLANK,BLANK,25.2
1503918,BLANK,BLANK,13.5
1503923,446063,0079,11.52
1503924,3002720,BLANK,71.82
1503926,3002720,BLANK,52.8
1503927,446063,95,9.12
1503928,BLANK,BLANK,18.92
1503930,BLANK,BLANK,55.98
1503931,013875,BLANK,34.74
1503932,3015629,BLANK,140.4
1503934,02018314,BLANK,135.81
1503938,BLANK,BLANK,200.0
1503940,BLANK,BLANK,138.46
1503942,BLANK,BLANK,51.84
1503946,013875,BLANK,67.65
1503947,BLANK,BLANK,13.3
1503948,BLANK,BLANK,3.9
1503951,BLANK,BLANK,17.4
1503952,BLANK,BLANK,150.0
1503956,475570,JAGS9,6.0
1503960,013875,BLANK,187.8
1503963,BLANK,BLANK,20.07
1503965,446063,92,1.92
1503966,BLANK,BLANK,3.83
1503968,3002720,BLANK,9.14
1503969,BLANK,BLANK,16.54
1503970,BLANK,BLANK,102.36
1503971,BLANK,BLANK,13.06
1503974,BLANK,BLANK,18.77
1503977,446063,92,8.57
1503980,BLANK,BLANK,85.72
1503981,BLANK,BLANK,26.37
1503982,446063,92,10.74
1503983,BLANK,BLANK,5.33
1503984,013875,BLANK,16.2
1503985,BLANK,BLANK,50.0
1503990,3002720,BLANK,87.12
1503991,BLANK,BLANK,23.1
1503992,013875,BLANK,2.07
1503998,BLANK,BLANK,49.16
1504000,BLANK,BLANK,81.41
1504001,019216,BLANK,82.0
1504002,BLANK,BLANK,1.11
1504005,475570,BNNV9,7.92
1504008,BLANK,BLANK,155.52
1504009,BLANK,BLANK,150.0
1504010,BLANK,BLANK,7.07
1504011,BLANK,BLANK,132.12
1504012,1615177,BLANK,167.33
1504014,BLANK,BLANK,150.0
1504017,BLANK,BLANK,43.35
1504018,BLANK,BLANK,74.8
1504020,446063,95,8.09
1504022,3002720,BLANK,1.02
1504023,446063,BLANK,10.08
1504026,BLANK,BLANK,7.68
1504027,013875,BLANK,129.2
1504028,BLANK,BLANK,35.38
1504031,BLANK,BLANK,15.16
1504032,475570,BLANK,40.0
1504033,3002720,BLANK,86.37
1504042,013875,BLANK,14.1
1504045,446063,82,2.45
1504049,02018312,BLANK,135.6
1504050,013875,BLANK,27.6
1504056,BLANK,BLANK,64.12
1504057,02018315,BLANK,0.34
1504059,3002720,BLANK,86.36
1504060,BLANK,BLANK,13.23
1504063,BLANK,BLANK,16.66
1504065,02018314,BLANK,15.68
1504068,BLANK,BLANK,9.25
1504070,446063,82,1.26
1504071,1236844,0037,60.96
1504072,3002720,BLANK,60.72
1504075,BLANK,BLANK,17.0
1504077,475570,BLANK,41.98
1504078,3002720,BLANK,47.4
1504079,013875,BLANK,85.68
1504080,013875,BLANK,34.12
1504083,3002720,BLANK,95.04
1504085,BLANK,BLANK,4.06
1504087,446063,79,11.16
1504091,3002720,BLANK,75.98
1504092,BLANK,BLANK,0.69
1504095,BLANK,BLANK,1.31
1504096,446063,82,1.22
1504097,BLANK,BLANK,15.11
1504098,422470,0090,17.76
1504099,3002720,BLANK,81.84
1504100,BLANK,BLANK,44.06
1504101,BLANK,BLANK,1.23
1504102,3002720,BLANK,84.0
1504103,BLANK,BLANK,229.68
1504104,BLANK,BLANK,26.76
1504107,475570,BLANK,29.16
1504108,BLANK,BLANK,21.15
1504110,BLANK,BLANK,0.26
1504114,BLANK,BLANK,9.36
1504116,BLANK,BLANK,12.16
1504117,3001091,BLANK,127.08
1504123,02018314,BLANK,73.52
1504126,3002720,BLANK,87.38
1504128,BLANK,BLANK,8.23
1504129,BLANK,BLANK,150.0
1504131,BLANK,BLANK,11.5
1504132,10589,BLANK,29.7
1504133,013875,BLANK,161.0
1504134,475570,HAJ40,6.99
1504138,02018308,BLANK,76.72
1504139,BLANK,BLANK,10.24
1504140,3002720,BLANK,7.9
1504141,BLANK,BLANK,0.86
1504142,446063,95,32.3
1504143,3002720,BLANK,70.26
1504146,019216,BLANK,86.0
1504147,446063,79,5.93
1504156,BLANK,BLANK,40.91
1504159,BLANK,BLANK,136.88
1504160,BLANK,BLANK,3.33
1504162,BLANK,BLANK,38.05
1504163,BLANK,BLANK,59.1
1504165,BLANK,BLANK,4.86
1504166,BLANK,BLANK,1.01
1504168,3002720,BLANK,95.2
1504169,BLANK,BLANK,15.07
1504170,BLANK,BLANK,0.42
1504172,3002720,BLANK,60.0
1504175,BLANK,BLANK,44.82
1504177,BLANK,BLANK,10.01
1504178,BLANK,BLANK,150.0
1504179,BLANK,BLANK,150.0
1504181,3002720,BLANK,5.15
1504183,02018310,BLANK,201.14
1504185,013875,BLANK,12.24
1504187,019216,BLANK,194.0
1504188,BLANK,BLANK,107.08
1504189,BLANK,BLANK,19.58
1504192,BLANK,BLANK,6.45
1504193,BLANK,BLANK,64.56
1504195,446063,95,6.95
1504196,019216,BLANK,40.5
1504198,3002720,BLANK,74.26
1504200,BLANK,BLANK,7.98
1504201,BLANK,BLANK,0.37
1504205,3002720,BLANK,38.14
1504206,446063,92,1.41
1504208,BLANK,BLANK,166.86
1504211,3002720,BLANK,114.15
1504212,3002720,BLANK,55.02
1504220,3002720,BLANK,119.47
1504221,3002720,BLANK,11.16
1504222,3002720,BLANK,177.0
1504223,3002720,BLANK,117.5
1504224,3002720,BLANK,21.33
1504226,3002720,BLANK,15.39
1504227,3002720,BLANK,18.4
1504228,3002720,BLANK,176.1
1504229,3002720,BLANK,10.61
1504231,3002720,BLANK,33.72
1504232,3002720,BLANK,24.48
1504233,3002720,BLANK,199.06
1504237,3002720,BLANK,187.11
1504238,3002720,BLANK,1.2
1504239,3002720,BLANK,4.16
1504242,3002720,BLANK,52.5
1504244,3002720,BLANK,0.75
1504245,3002720,BLANK,41.63
1504250,3002720,BLANK,210.6
1504252,3002720,BLANK,145.35
1504253,3002720,BLANK,144.9
1504254,3002720,BLANK,4.4
1504255,3002720,BLANK,234.36
1504256,3002720,BLANK,13.64
1504257,3002720,BLANK,235.0
1504259,3002720,BLANK,179.55
1504260,3002720,BLANK,2.08
1504263,BLANK,BLANK,57.45
1504265,3002720,BLANK,176.5
1504266,3002720,BLANK,116.85
1504270,3002720,BLANK,53.99
1504271,3002720,BLANK,40.92
1504272,3002720,BLANK,36.96
1504275,3015629,BLANK,128.65
1504277,3015629,BLANK,4.74
1504278,3002720,BLANK,111.45
1504279,3002720,BLANK,74.8
1504283,3002720,BLANK,23.59
1504285,3002720,BLANK,58.65
1504286,3002720,BLANK,152.1
1504288,3002720,BLANK,22.47
1504293,3002720,BLANK,144.13
1504294,BLANK,BLANK,9.77
1504297,3002720,BLANK,223.08
1504300,3002720,BLANK,12.96
1504302,3002720,BLANK,200.1
1504303,3015629,BLANK,141.08
1504304,3015629,BLANK,70.55
1504305,BLANK,BLANK,5.1
1504306,3002720,BLANK,49.6
1504307,3015629,BLANK,9.48
1504310,3002720,BLANK,31.62
1504312,3002720,BLANK,167.58
1504315,3015629,BLANK,28.44
1504316,3002720,BLANK,12.5
1504317,3002720,BLANK,0.8
1504318,3002720,BLANK,77.7
1504319,3015629,BLANK,15.8
1504321,3002720,BLANK,11.12
1504323,3002720,BLANK,8.7
1504324,3002720,BLANK,126.72
1504325,3002720,BLANK,235.98
1504326,3002720,BLANK,112.29
1504331,3002720,BLANK,30.92
1504332,3002720,BLANK,100.88
1504334,3002720,BLANK,22.86
1504335,3002720,BLANK,13.32
1504336,3002720,BLANK,176.85
1504339,3002720,BLANK,136.08
1504345,3002720,BLANK,73.75
1504348,3002720,BLANK,64.48
1504349,3002720,BLANK,137.26
1504350,BLANK,BLANK,135.22
1504352,3002720,BLANK,29.04
1504353,BLANK,BLANK,9.77
1504356,BLANK,BLANK,9.77
1504358,3002720,BLANK,40.0
1504363,3015629,BLANK,7.47
1504364,3002720,BLANK,208.85
1504370,BLANK,BLANK,9.77
1504371,3002720,BLANK,183.96
1504373,3002720,BLANK,52.4
1504375,3002720,BLANK,13.68
1504377,3002720,BLANK,62.62
1504378,3015629,BLANK,202.8
1504380,3002720,BLANK,1.6
1504381,3002720,BLANK,3.45
1504384,3002720,BLANK,210.6
1504385,3002720,BLANK,210.6
1504386,3002720,BLANK,210.6
1504387,3002720,BLANK,14.04
1504389,3002720,BLANK,6.85
1504390,3002720,BLANK,153.9
1504391,3002720,BLANK,109.07
1504393,3002720,BLANK,13.8
1504394,3002720,BLANK,135.78
1504395,3002720,BLANK,162.54
1504396,3015629,BLANK,6.32
1504398,3015629,BLANK,4.74
1504399,3002720,BLANK,155.1
1504400,3002720,BLANK,215.28
1504404,3002720,BLANK,68.78
1504405,3015629,BLANK,236.55
1504406,3002720,BLANK,44.8
1504411,3002720,BLANK,186.85
1504412,3002720,BLANK,129.2
1504415,3002720,BLANK,206.64
1504418,3015629,BLANK,17.38
1504421,3002720,BLANK,216.24
1504422,3002720,BLANK,128.97
1504423,3015629,BLANK,221.61
1504425,3015629,BLANK,4.74
1504426,3002720,BLANK,5.61
1504429,3002720,BLANK,19.44
1504431,3002720,BLANK,52.0
1504432,3002720,BLANK,20.55
1504434,3015629,BLANK,30.02
1504436,3002720,BLANK,96.6
1504437,3002720,BLANK,111.3
1504439,3002720,BLANK,111.3
1504442,3002720,BLANK,109.05
1504443,3002720,BLANK,10.23
1504444,3002720,BLANK,23.59
1504445,3002720,BLANK,5.84
1504446,3002720,BLANK,47.44
1504447,3002720,BLANK,195.0
1504449,3002720,BLANK,132.6
1504450,3002720,BLANK,110.5
1504455,3002720,BLANK,35.94
1504457,3002720,BLANK,2.32
1504458,3015629,BLANK,9.48
1504460,3002720,BLANK,178.5
1504461,3002720,BLANK,173.13
1504462,3002720,BLANK,159.6
1504463,3002720,BLANK,14.3
1504464,3002720,BLANK,0.56
1504466,3002720,BLANK,16.96
1504467,3015629,BLANK,17.38
1504469,3015629,BLANK,22.12
1504471,3002720,BLANK,33.6
1504472,3002720,BLANK,102.21
1504473,3002720,BLANK,12.6
1504474,3002720,BLANK,166.65
1504477,3015629,BLANK,15.8
1504479,3002720,BLANK,7.8
1504484,3002720,BLANK,42.0
1504486,3002720,BLANK,0.78
1504490,BLANK,BLANK,9.77
1504492,3002720,BLANK,112.08
1504493,3002720,BLANK,115.95
1504495,BLANK,BLANK,11.85
1504497,3002720,BLANK,10.96
1504498,3002720,BLANK,29.56
1504499,475570,BLANK,24.52
1504503,3002720,BLANK,142.5
1504505,3002720,BLANK,123.12
1504506,3002720,BLANK,14.0
1504507,3002720,BLANK,110.16
1504509,3002720,BLANK,29.16
1504510,3015629,BLANK,20.54
1504511,3002720,BLANK,148.65
1504512,3002720,BLANK,16.07
1504514,3002720,BLANK,124.65
1504515,3002720,BLANK,26.1
1504516,3002720,BLANK,172.22
1504517,3002720,BLANK,103.3
1504519,3002720,BLANK,38.1
1504520,3002720,BLANK,17.64
1504521,3002720,BLANK,34.0
1504522,3002720,BLANK,12.56
1504523,3002720,BLANK,37.92
1504525,3002720,BLANK,28.52
1504526,3002720,BLANK,112.2
1504527,3002720,BLANK,49.56
1504528,3002720,BLANK,125.39
1504530,3002720,BLANK,42.5
1504531,BLANK,BLANK,47.98
1504532,3002720,BLANK,129.2
1504533,3002720,BLANK,67.32
1504534,3002720,BLANK,0.6
1504535,3002720,BLANK,8.64
1504538,3002720,BLANK,1.92
1504539,3002720,BLANK,133.56
1504540,3002720,BLANK,3.16
1504541,BLANK,BLANK,11.85
1504542,3002720,BLANK,34.76
1504543,3015629,BLANK,15.77
1504544,3002720,BLANK,118.8
1504545,3015629,BLANK,7.9
1504546,3002720,BLANK,32.22
1504547,BLANK,BLANK,24.06
1504551,3002720,BLANK,25.28
1504552,6981800,BLANK,69.23
1504554,3002720,BLANK,20.9
1504555,3002720,BLANK,93.0
1504556,475570,BLANK,46.8
1504558,3002720,BLANK,124.51
1504559,3002720,BLANK,59.66
1504560,3002720,BLANK,237.6
1504561,3002720,BLANK,100.3
1504563,3002720,BLANK,126.0
1504566,3002720,BLANK,30.32
1504567,3002720,BLANK,2.08
1504568,3015629,BLANK,9.48
1504569,3002720,BLANK,37.92
1504573,3002720,BLANK,30.07
1504574,3002720,BLANK,128.75
1504575,3002720,BLANK,28.44
1504578,3002720,BLANK,106.5
1504579,3002720,BLANK,168.48
1504581,BLANK,BLANK,9.77
1504583,3002720,BLANK,48.44
1504584,3002720,BLANK,6.44
1504586,3002720,BLANK,198.74
1504592,3015629,BLANK,3.16
1504594,3002720,BLANK,32.24
1504595,3002720,BLANK,120.9
1505122,10589,BLANK,29.75
1505123,10589,BLANK,45.0
1505128,BLANK,BLANK,142.56
1505129,BLANK,BLANK,91.81
1505133,BLANK,BLANK,217.62
1505134,BLANK,BLANK,230.94
1505135,BLANK,BLANK,115.98
1505136,BLANK,BLANK,235.75
1505154,BLANK,BLANK,134.08
1505156,BLANK,BLANK,159.53
1505158,446063,95,9.63
1505163,446063,95,11.94
1505164,10063925,BLANK,150.0
1505165,BLANK,BLANK,0.16
1505166,475570,EBPB2,12.0
1505167,BLANK,BLANK,3.3
1505169,446063,92,14.16
1505170,1091746,BLANK,45.0
1505171,967539,92,19.8
1505172,446063,95,11.93
1505173,446063,95,16.6
1505174,446063,79,7.18
1505176,446063,95,7.93
1505178,967539,92,38.7
1505179,446063,95,9.4
1505180,BLANK,BLANK,211.14
1505181,1091746,BLANK,150.0
1505182,446063,82,1.7
1505184,475570,EBPB2,3.11
1505185,446063,92,224.1
1505186,446063,95,2.7
1505187,BLANK,BLANK,12.68
1505188,BLANK,BLANK,200.0
1505189,10019529,BLANK,26.92
1505192,BLANK,BLANK,23.86
1505193,BLANK,BLANK,1.42
1505194,446063,92,11.44
1505196,BLANK,BLANK,14.4
1505202,446063,95,6.67
1505203,BLANK,BLANK,12.05
1505208,446063,95,11.08
1505209,1615177,0231,113.58
1505211,446063,95,9.39
1505212,BLANK,BLANK,139.5
1505213,446063,95,9.37
1505219,1091746,BLANK,135.0
1505220,446063,95,8.67
1505221,BLANK,BLANK,44.64
1505222,446063,95,18.9
1505223,BLANK,BLANK,0.05
1505226,BLANK,BLANK,14.16
1505227,967539,0092,27.3
1505228,1236844,BLANK,165.0
1505229,BLANK,BLANK,112.08
1505230,BLANK,BLANK,72.4
1505231,446063,92,9.85
1505232,BLANK,BLANK,0.12
1505233,10019529,BLANK,161.52
1505235,BLANK,BLANK,1.04
1505236,6981800,BLANK,9.77
1505237,BLANK,BLANK,17.34
1505238,446063,95,11.49
1505239,BLANK,BLANK,211.46
1505240,446063,92,40.74
1505241,446063,92,7.22
1505242,446063,79,28.32
1505246,BLANK,BLANK,21.94
1505247,BLANK,BLANK,35.91
1505248,10019529,BLANK,13.46
1505250,1091746,BLANK,225.0
1505251,1236844,0049,33.96
1505252,BLANK,BLANK,9.77
1505255,446063,79,15.66
1505258,BLANK,BLANK,35.55
1505259,BLANK,BLANK,153.81
1505262,BLANK,BLANK,46.5
1505263,10019529,BLANK,13.46
1505264,446063,95,10.11
1505265,1091746,BLANK,165.0
1505266,1091746,0261,28.2
1505267,1091746,0261,187.8
1505268,446063,92,29.82
1505270,1091746,BLANK,105.0
1505272,10019528,BLANK,200.0
1505273,BLANK,BLANK,17.81
1505274,BLANK,BLANK,14.89
1505275,BLANK,BLANK,0.18
1505277,1091746,BLANK,150.0
1505279,1091746,0261,42.6
1505280,446063,92,92.63
1505281,446063,95,19.02
1505282,BLANK,BLANK,0.67
1505283,BLANK,BLANK,44.82
1505284,446063,92,3.53
1505285,BLANK,BLANK,5.92
1505286,BLANK,BLANK,100.0
1505288,BLANK,BLANK,0.06
1505290,BLANK,BLANK,1.67
1505292,446063,82,3.01
1505293,446063,92,95.76
1505295,BLANK,BLANK,65.88
1505296,BLANK,BLANK,184.85
1505297,BLANK,BLANK,147.42
1505298,446063,79,42.48
1505299,BLANK,BLANK,0.99
1505301,10019529,BLANK,134.6
1505303,967539,92,20.4
1505304,446063,95,100.8
1505305,BLANK,BLANK,57.45
1505306,3002720,BLANK,33.6
1505307,3002720,BLANK,19.2
1505308,3002720,BLANK,201.6
1505309,3002720,BLANK,67.2
1505310,3002720,BLANK,201.6
1505311,3002720,BLANK,28.8
1506822,1091746,0071,187.2
1506824,967539,92,30.06
1506828,446063,95,15.36
1506829,BLANK,BLANK,10.33
1506830,BLANK,BLANK,86.4
1506833,02018312,BLANK,5.15
1506836,BLANK,BLANK,18.6
1506837,02018312,BLANK,76.14
1506838,BLANK,BLANK,28.22
1506839,BLANK,BLANK,100.8
1506840,BLANK,BLANK,8.58
1506841,BLANK,BLANK,90.17
1506842,BLANK,BLANK,4.91
1506843,BLANK,BLANK,3.5
1506844,02018314,BLANK,102.75
1506846,BLANK,BLANK,2.39
1506847,02018312,BLANK,32.94
1506848,02018316,BLANK,1.85
1506850,BLANK,BLANK,102.0
1506851,BLANK,BLANK,172.8
1506852,BLANK,BLANK,2.08
1506853,BLANK,BLANK,108.0
1506856,BLANK,BLANK,44.23
1506858,BLANK,BLANK,47.26
1506862,02018314,BLANK,13.91
1506864,BLANK,BLANK,53.89
1506865,BLANK,BLANK,86.4
1506866,BLANK,BLANK,2.42
1506867,02018314,BLANK,7.56
1506870,446063,92,10.0
1506871,02018308,BLANK,26.73
1506872,BLANK,BLANK,27.0
1506873,422470,0064,89.82
1506875,446063,92,10.74
1506876,BLANK,BLANK,216.0
1506877,BLANK,BLANK,238.21
1506878,446063,95,18.9
1506880,446063,95,21.58
1506881,BLANK,BLANK,5.46
1506883,BLANK,BLANK,161.85
1506887,BLANK,BLANK,5.2
1506888,BLANK,BLANK,0.82
1506889,BLANK,BLANK,1.62
1506890,BLANK,BLANK,100.0
1506891,BLANK,BLANK,212.15
1506892,BLANK,BLANK,8.58
1506893,02018308,BLANK,1.58
1506896,02018308,BLANK,50.0
1506897,BLANK,BLANK,86.4
1506898,BLANK,BLANK,206.66
1506899,BLANK,BLANK,55.62
1506900,BLANK,BLANK,29.9
1506901,446063,92,61.62
1506902,BLANK,BLANK,45.01
1506904,BLANK,BLANK,119.63
1506905,02018308,BLANK,55.81
1506908,BLANK,BLANK,149.76
1506910,BLANK,BLANK,19.62
1506911,02018314,BLANK,169.22
1506912,02018314,BLANK,14.92
1506913,BLANK,BLANK,0.28
1506914,BLANK,BLANK,5.01
1506917,BLANK,BLANK,0.13
1506918,BLANK,BLANK,113.95
1506919,BLANK,BLANK,100.0
1506920,1236844,0037,52.44
1506921,02018314,BLANK,10.8
1506922,446063,92,5.51
1506923,BLANK,BLANK,104.96
1506925,BLANK,BLANK,10.35
1506927,BLANK,BLANK,135.27
1506929,BLANK,BLANK,100.0
1506930,475570,BLANK,70.48
1506931,02018314,BLANK,57.4
1506933,02018316,BLANK,10.31
1506934,446063,95,18.32
1506936,BLANK,BLANK,49.93
1506940,02018314,BLANK,150.0
1506942,02018308,BLANK,100.0
1506943,446063,BLANK,10.8
1506945,446063,95,19.0
1506946,BLANK,BLANK,59.85
1506948,02018314,BLANK,38.25
1506949,BLANK,BLANK,131.63
1506951,BLANK,BLANK,167.53
1506952,BLANK,BLANK,163.88
1506953,BLANK,BLANK,210.76
1506956,BLANK,BLANK,0.86
1506958,BLANK,BLANK,23.97
1506959,02018314,BLANK,0.32
1506960,BLANK,BLANK,1.15
1506961,446063,92,8.98
1506962,967539,63,11.1
1506963,BLANK,BLANK,28.69
1506965,BLANK,BLANK,2.39
1506966,BLANK,BLANK,241.45
1506967,02018312,BLANK,73.9
1506968,BLANK,BLANK,34.37
1506970,446063,0095,16.15
1506971,02018312,BLANK,191.16
1506972,446063,95,4.01
1506975,BLANK,BLANK,198.0
1506976,446063,92,47.74
1506977,BLANK,BLANK,1.27
1506978,1236844,BLANK,51.18
1506979,BLANK,BLANK,86.63
1506980,BLANK,BLANK,1.56
1506981,BLANK,BLANK,3.78
1506982,BLANK,BLANK,0.78
1506984,446063,95,4.47
1506985,BLANK,BLANK,162.63
1506987,BLANK,BLANK,77.2
1506990,02018308,BLANK,154.52
1506991,BLANK,BLANK,93.6
1506992,BLANK,BLANK,88.92
1506995,BLANK,BLANK,49.04
1506996,BLANK,BLANK,200.0
1506997,BLANK,BLANK,95.47
1507001,446063,79,11.16
1507003,BLANK,BLANK,65.7
1507006,BLANK,BLANK,2.07
1507008,BLANK,BLANK,54.0
1507009,12320,BLANK,47.52
1507010,BLANK,BLANK,2.78
1507011,1091746,7 - BABY CARE,52.63
1507012,BLANK,BLANK,0.26
1507016,02018315,BLANK,9.75
1507017,BLANK,BLANK,172.8
1507021,BLANK,BLANK,3.9
1507023,BLANK,BLANK,88.8
1507024,BLANK,BLANK,2.34
1507025,BLANK,BLANK,9.84
1507027,BLANK,BLANK,37.2
1507028,446063,95,22.1
1507029,1236844,BLANK,115.37
1507030,BLANK,BLANK,29.78
1507031,02018308,BLANK,29.96
1507032,BLANK,BLANK,0.52
1507033,BLANK,BLANK,89.02
1507034,02018316,BLANK,76.32
1507035,02018314,BLANK,51.84
1507036,02018316,BLANK,111.78
1507038,BLANK,BLANK,10.0
1507039,1091746,7 - BABY CARE,52.15
1507040,BLANK,BLANK,1.56
1507041,BLANK,BLANK,24.8
1507042,BLANK,BLANK,1.16
1507044,446063,79,37.2
1507045,02018314,BLANK,25.49
1507046,BLANK,BLANK,3.28
1507047,446063,92,80.0
1507050,BLANK,BLANK,29.2
1507051,446063,79,1.78
1507053,02018308,BLANK,11.88
1507054,BLANK,BLANK,0.32
1507055,BLANK,BLANK,26.18
1507056,BLANK,BLANK,20.93
